Artist,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Views,Likes,Comments
Ying Yang Twins,0.585,0.697,1,-6.126,0.357,0.0339,0,0.255,0.402,133.177,5328632,29457,938
Ying Yang Twins,0.933,0.513,7,-13.203,0.347,0.00112,0.00248,0.107,0.595,102.017,15108475,187182,4647
Ying Yang Twins,0.782,0.627,8,-6.509,0.115,0.00233,1.27E-05,0.201,0.485,94.967,8527187,47100,1740
Ying Yang Twins,0.918,0.681,1,-7.399,0.309,0.337,0,0.644,0.843,117.994,22162858,85634,2812
Ying Yang Twins,0.829,0.684,6,-6.473,0.0606,0.102,0,0.348,0.731,107.985,9539008,56648,1805
Ying Yang Twins,0.935,0.608,1,-7.236,0.085,0.00155,0,0.342,0.0664,101.992,7586144,106964,255
Ying Yang Twins,0.8,0.783,11,-3.872,0.0966,0.169,0,0.206,0.889,114.995,7006306,36367,1483
Ying Yang Twins,0.708,0.854,1,-5.724,0.0322,0.000682,0,0.278,0.914,100.005,11041367,80177,2730
Ying Yang Twins,0.712,0.558,8,-9.698,0.147,0.125,0,0.113,0.48,150.967,3829455,56869,880
Mayday,0.338,0.693,2,-5.511,0.0345,0.2,0,0.0732,0.515,150.219,5695283,32501,1622
Mayday,0.462,0.465,2,-6.485,0.0262,0.226,7.70E-06,0.196,0.409,140.112,25689852,74869,2747
Mayday,0.488,0.602,0,-3.697,0.0277,0.0119,0,0.0825,0.225,78.011,123861515,228416,10145
Mayday,0.472,0.507,7,-7.124,0.0255,0.433,0,0.414,0.408,144.006,643542,4025,64
Mayday,0.509,0.705,6,-7.448,0.0371,0.029,0,0.132,0.369,95.98,16153163,125503,4847
Mayday,0.461,0.68,9,-4.989,0.0343,0.0516,2.94E-06,0.156,0.66,155.942,22409082,60233,2306
Mayday,0.513,0.681,7,-4.501,0.0556,0.376,0,0.0768,0.616,184.274,20561513,58707,1349
Mayday,0.402,0.688,5,-4.747,0.0299,0.0761,6.75E-06,0.327,0.431,164.082,16696208,55476,2624
Mayday,0.47,0.685,11,-6.896,0.0363,0.188,0,0.112,0.488,152.103,16231355,78059,2618
Mayday,0.526,0.851,0,-5.488,0.0479,0.0536,0,0.43,0.609,135.051,3591156,19799,1318
The Supremes,0.63,0.711,10,-9.34,0.0472,0.299,0,0.0813,0.659,96.912,19435108,106200,3854
The Supremes,0.595,0.643,5,-9.275,0.0365,0.76,0,0.538,0.73,135.633,8698365,61745,2203
The Supremes,0.566,0.49,0,-10.867,0.0414,0.791,1.42E-05,0.0919,0.847,134.934,14593186,88717,3659
The Supremes,0.612,0.444,0,-12.752,0.0293,0.531,0,0.126,0.503,114.961,1929,35,2
The Supremes,0.732,0.506,7,-11.735,0.0462,0.688,1.04E-06,0.146,0.867,126.325,9145289,44524,2838
The Supremes,0.682,0.612,8,-7.004,0.0381,0.284,0,0.0783,0.845,127.647,7616211,43240,2009
The Supremes,0.521,0.606,10,-7.817,0.0277,0.322,0.000257,0.0888,0.433,70.38,177272,1027,122
The Supremes,0.363,0.452,0,-10.322,0.0286,0.182,0,0.374,0.26,81.803,923076,1802,44
The Supremes,0.466,0.676,6,-9.378,0.112,0.248,3.22E-06,0.103,0.845,88.688,4010351,22532,2529
The Supremes,0.49,0.821,10,-9.034,0.0533,0.00295,0.000158,0.0534,0.921,145.477,197648,1405,204
Kool Savas,0.587,0.679,1,-5.279,0.354,0.361,0,0.278,0.54,91.565,33996556,157341,10075
Kool Savas,0.543,0.643,6,-6.623,0.347,0.421,0,0.0699,0.576,120.216,471870,11836,1262
Kool Savas,0.684,0.794,1,-5.498,0.306,0.0862,0,0.368,0.629,90.008,486064,8326,0
Kool Savas,0.711,0.673,11,-5.341,0.303,0.137,0,0.254,0.605,87.064,7285032,63900,3791
Kool Savas,0.708,0.582,5,-6.545,0.273,0.00407,1.79E-05,0.258,0.656,81.966,27372761,102437,9260
Kool Savas,0.654,0.836,1,-3.882,0.14,0.478,0,0.18,0.154,92.128,16588989,213512,7530
Kool Savas,0.814,0.853,1,-5.791,0.356,0.0566,2.89E-06,0.118,0.654,96.45,1077703,29765,2048
Kool Savas,0.615,0.84,2,-6.058,0.376,0.254,0,0.055,0.256,94.921,254435,2989,154
Kool Savas,0.491,0.76,9,-5.898,0.325,0.163,0,0.183,0.373,173.457,264117,9423,962
Kool Savas,0.741,0.626,1,-4.688,0.151,0.178,0,0.299,0.368,85.967,12580585,138775,5773
Vince Gill,0.427,0.813,0,-9.02,0.0737,0.0713,0.109,0.873,0.344,106.859,8726137,58295,1658
Vince Gill,0.736,0.719,3,-9.311,0.0313,0.42,0.000851,0.35,0.657,113.228,4662788,27749,1259
Vince Gill,0.411,0.859,4,-7.382,0.085,0.0671,0.00201,0.958,0.36,112.228,7684642,33215,342
Vince Gill,0.525,0.878,2,-8.677,0.0404,0.411,0,0.291,0.963,176.249,3537924,19416,632
Vince Gill,0.325,0.143,2,-12.218,0.033,0.469,0.000221,0.101,0.179,110.823,57437247,380059,21721
Vince Gill,0.506,0.11,5,-17.615,0.0307,0.35,0.00144,0.139,0.208,70.554,43868059,205299,8973
Vince Gill,0.719,0.22,11,-11.811,0.0294,0.736,9.40E-06,0.118,0.168,115.375,7115094,40970,1766
Vince Gill,0.562,0.747,6,-7.797,0.0525,0.368,8.39E-06,0.97,0.554,133.742,814386,8132,691
Vince Gill,0.579,0.285,8,-11.489,0.026,0.773,1.40E-05,0.113,0.232,135.45,18547157,107075,4179
Vince Gill,0.489,0.322,3,-11.586,0.0261,0.529,0.000208,0.239,0.219,75.5,19574832,93387,3827
GZA,0.704,0.642,1,-10.11,0.39,0.00704,1.43E-06,0.161,0.72,92.09,3213216,49480,1648
GZA,0.858,0.373,2,-6.142,0.31,0.0456,0,0.0415,0.564,92.018,561693,4311,458
GZA,0.708,0.447,1,-6.305,0.0952,0.0271,0.000728,0.102,0.0384,89.62,4303,147,2
GZA,0.798,0.624,7,-7.249,0.391,0.417,1.01E-05,0.34,0.347,89.02,1982812,33958,990
GZA,0.814,0.88,3,-5.443,0.191,0.00908,0.00374,0.0986,0.704,91.985,223876,2293,87
GZA,0.715,0.658,0,-5.232,0.288,0.0807,0,0.323,0.25,91.003,13758,557,71
GZA,0.761,0.674,1,-5.839,0.0576,0.103,0.019,0.238,0.441,95.035,505404,6413,381
GZA,0.925,0.73,9,-5.469,0.245,0.0336,2.77E-06,0.0447,0.72,95.996,2455676,22777,1282
GZA,0.509,0.816,1,-8.824,0.366,0.25,0,0.342,0.561,181.804,837697,16984,118
GZA,0.773,0.794,2,-5.486,0.215,0.0976,2.89E-05,0.384,0.541,90.848,642227,14294,800
Pezet,0.47,0.637,9,-8.33,0.187,0.17,7.65E-05,0.12,0.554,88.827,2069870,24928,516
Pezet,0.742,0.842,2,-6.421,0.225,0.519,7.28E-06,0.124,0.564,132.996,4523617,45280,785
Pezet,0.695,0.665,1,-8.3,0.35,0.401,0.000557,0.11,0.6,176.136,5027061,30804,190
Pezet,0.692,0.742,2,-7.167,0.5,0.447,5.93E-06,0.348,0.589,190.047,1874952,33313,1180
Pezet,0.542,0.673,9,-7.612,0.363,0.643,8.69E-06,0.668,0.37,79.477,1468050,18822,341
Pezet,0.77,0.652,10,-4.465,0.33,0.154,0,0.146,0.385,141.106,6339895,54474,812
Pezet,0.787,0.414,0,-9.567,0.139,0.303,2.79E-05,0.0904,0.0514,113.702,931214,10888,169
Pezet,0.779,0.626,2,-10.77,0.343,0.65,0.0345,0.105,0.0713,118.036,1129452,16265,276
Pezet,0.76,0.778,6,-7.302,0.188,0.512,0.00984,0.124,0.498,137.168,1321054,12914,377
Pezet,0.568,0.492,8,-7.899,0.186,0.153,0.0213,0.111,0.125,82.731,468786,10844,324
Mahalakshmi Iyer,0.637,0.573,11,-6.69,0.0491,0.279,3.46E-06,0.0617,0.704,90.017,163219,2859,94
Mahalakshmi Iyer,0.718,0.697,2,-6.474,0.135,0.634,1.53E-05,0.0563,0.62,143.907,100823600,893467,12701
Mahalakshmi Iyer,0.796,0.94,7,-6.858,0.0804,0.17,0.000168,0.249,0.699,117.008,,,
Mahalakshmi Iyer,0.841,0.74,9,-8.432,0.13,0.05,2.22E-06,0.128,0.626,109.033,74456709,529590,8107
Mahalakshmi Iyer,0.678,0.547,7,-6.89,0.0286,0.232,0.000176,0.0785,0.579,143.892,22159180,181786,3979
Mahalakshmi Iyer,0.535,0.86,11,-1.167,0.173,0.429,0,0.155,0.636,172.025,4720110,22482,532
Mahalakshmi Iyer,0.54,0.744,5,-4.952,0.0398,0.437,8.24E-06,0.223,0.68,141.943,8598,534,158
Mahalakshmi Iyer,0.695,0.691,4,-9.866,0.0935,0.234,1.12E-05,0.0283,0.69,171.83,18207590,103215,3316
Mahalakshmi Iyer,0.667,0.831,11,-7.94,0.0937,0.427,0,0.336,0.832,106.01,111915407,631675,18449
Mahalakshmi Iyer,0.668,0.539,9,-11.346,0.0875,0.0808,2.72E-05,0.181,0.486,175.841,9172618,65314,1804
M. M. Keeravani,0.438,0.986,10,-3.384,0.14,0.35,0.000343,0.0773,0.736,159.894,238390555,2366274,47578
M. M. Keeravani,0.405,0.988,10,-3.843,0.0992,0.355,0.113,0.0815,0.703,160.052,,,
M. M. Keeravani,0.647,0.478,8,-11.138,0.137,0.346,4.66E-05,0.081,0.937,150.907,1481487,15710,152
M. M. Keeravani,0.681,0.69,5,-8.609,0.0449,0.507,9.04E-05,0.108,0.583,75.002,,,
M. M. Keeravani,0.726,0.522,5,-6.611,0.0348,0.28,0,0.0698,0.614,83.007,,,
M. M. Keeravani,0.66,0.495,2,-9.325,0.0403,0.923,0.000252,0.08,0.448,82.021,73423719,721956,21394
M. M. Keeravani,0.636,0.539,0,-10.512,0.027,0.694,0.000759,0.113,0.584,102.934,62562339,425537,6219
M. M. Keeravani,0.552,0.362,2,-10.563,0.0598,0.805,0,0.0635,0.549,78.757,34615,223,6
M. M. Keeravani,0.792,0.773,1,-8.929,0.308,0.35,0,0.104,0.649,104.967,22681658,80245,1991
M. M. Keeravani,0.734,0.755,0,-11.498,0.0466,0.369,7.45E-05,0.292,0.713,136.04,1900186,9147,223
Harini,0.589,0.424,4,-12.006,0.0359,0.844,0.00381,0.169,0.561,119.823,93278050,560310,23585
Harini,0.783,0.629,10,-9.753,0.0422,0.362,2.50E-06,0.0941,0.837,101.058,,,
Harini,0.501,0.371,7,-11.093,0.0291,0.891,0.000114,0.101,0.286,129.871,20548840,155100,4852
Harini,0.768,0.561,7,-9.388,0.0374,0.202,0,0.0986,0.449,97.016,18408430,76452,2844
Harini,0.752,0.595,10,-8.919,0.0332,0.232,0.000133,0.0442,0.681,115.509,1892980,19961,661
Harini,0.634,0.657,9,-7.381,0.074,0.185,4.63E-05,0.34,0.493,97.97,2085812,8093,86
Harini,0.834,0.826,10,-4.406,0.0912,0.0988,5.22E-05,0.128,0.7,104.919,11527698,83166,2066
Harini,0.776,0.763,10,-15.52,0.0738,0.35,0.00844,0.108,0.776,113.535,289949,2676,62
Harini,0.538,0.421,7,-11.103,0.0318,0.207,4.99E-06,0.121,0.194,87.073,2034435,9579,5
Harini,0.737,0.702,4,-6.53,0.178,0.149,0,0.0855,0.604,90.097,16191026,71284,1638
Aline Barros,0.292,0.565,0,-7.204,0.0335,0.423,0,0.566,0.173,136.286,26800151,185730,3357
Aline Barros,0.453,0.524,2,-6.213,0.0362,0.411,0,0.888,0.179,139.905,46510869,448420,8705
Aline Barros,0.492,0.655,4,-6.253,0.038,0.569,0,0.168,0.42,124.047,4425050,41796,1339
Aline Barros,0.411,0.581,3,-10.713,0.0586,0.0829,0,0.0994,0.183,143.469,8859239,107478,4392
Aline Barros,0.34,0.592,8,-4.87,0.0319,0.315,0,0.416,0.255,135.899,191360,2902,67
Aline Barros,0.398,0.754,7,-7.67,0.0541,0.00439,0,0.237,0.111,133.991,10976033,139613,4116
Aline Barros,0.505,0.522,6,-7.366,0.0256,0.532,0,0.0963,0.389,139.992,40565990,354186,11390
Aline Barros,0.453,0.431,5,-9.893,0.0322,0.858,2.94E-06,0.125,0.414,70.995,11487362,225869,4718
Aline Barros,0.639,0.662,2,-5.923,0.0564,0.725,1.52E-05,0.208,0.401,90.054,500367,8310,571
Aline Barros,0.649,0.434,9,-6.669,0.0317,0.452,0,0.0818,0.264,121.954,4024308,50583,1072
Rolf Zuckowski,0.817,0.451,0,-8.671,0.0376,0.488,0,0.196,0.917,146.451,55581445,152700,
Rolf Zuckowski,0.617,0.749,7,-5.059,0.0487,0.194,0.000855,0.0725,0.513,118.366,351424,2736,118
Rolf Zuckowski,0.704,0.589,2,-9.083,0.0303,0.427,0,0.296,0.834,120.196,5684213,11352,
Rolf Zuckowski,0.713,0.76,2,-4.19,0.112,0.788,0,0.298,0.75,122.267,1624331,17699,0
Rolf Zuckowski,0.731,0.176,0,-12.733,0.0424,0.893,9.53E-06,0.132,0.802,110.093,299276,667,0
Rolf Zuckowski,0.604,0.573,0,-8.46,0.0277,0.7,0,0.139,0.616,133.668,421166,1235,21
Rolf Zuckowski,0.619,0.431,2,-10.562,0.0465,0.56,0,0.0594,0.909,153.109,6407804,11524,0
Rolf Zuckowski,0.511,0.423,2,-9.19,0.0289,0.592,0.000204,0.102,0.523,115.215,254677,1299,61
Rolf Zuckowski,0.713,0.512,4,-13.067,0.0274,0.421,6.59E-05,0.11,0.696,111.799,1509717,3666,
Rolf Zuckowski,0.564,0.445,5,-11.088,0.0405,0.669,6.44E-06,0.091,0.883,174.513,2521,17,2
South Park Mexican,0.749,0.475,3,-5.58,0.0703,0.0507,0,0.29,0.309,74.968,3965273,33001,1481
South Park Mexican,0.774,0.622,7,-5.542,0.186,0.0331,0,0.0722,0.321,162.039,238594,834,86
South Park Mexican,0.809,0.577,7,-5.114,0.0346,0.0323,2.72E-06,0.149,0.379,85,6198834,45461,965
South Park Mexican,0.697,0.706,2,-5.672,0.0248,0.061,0,0.2,0.385,92.065,8495410,86760,363
South Park Mexican,0.799,0.617,1,-8.853,0.189,0.0446,0,0.068,0.608,131.975,5490152,52856,269
South Park Mexican,0.846,0.666,0,-6.675,0.179,0.000344,0.000862,0.148,0.128,96.086,45396,851,39
South Park Mexican,0.842,0.615,1,-4.445,0.146,0.0448,9.16E-06,0.117,0.669,144.748,3965273,33001,1481
South Park Mexican,0.751,0.681,9,-6.105,0.109,0.106,0.000108,0.374,0.0648,92.871,148527,1115,250
South Park Mexican,0.771,0.496,11,-7.357,0.0278,0.0631,3.74E-06,0.141,0.424,86.773,1760031,24406,39
South Park Mexican,0.637,0.607,0,-5.783,0.0484,0.343,3.62E-05,0.282,0.291,82.142,11126387,82713,395
Rammstein,0.51,0.917,4,-4.806,0.0854,0.0054,0.000133,0.396,0.313,75.098,165660,2075,64
Rammstein,0.521,0.895,7,-5.242,0.0442,5.54E-05,0.349,0.0985,0.237,120.117,294820856,3566943,
Rammstein,0.64,0.922,9,-6.283,0.0385,0.00369,0.055,0.332,0.716,125.105,484354563,2731596,
Rammstein,0.63,0.823,6,-4.857,0.0496,0.0205,0.00458,0.0377,0.565,117.048,51665105,844430,
Rammstein,0.447,0.901,2,-5.397,0.0491,0.000415,0.000103,0.225,0.334,86.01,9635139,74524,0
Rammstein,0.681,0.912,0,-4.159,0.0912,0.000757,0.00136,0.359,0.479,125.031,65241757,1027446,
Rammstein,0.639,0.86,11,-4.27,0.069,0.000306,0.00549,0.0507,0.328,112.025,32487369,699612,
Rammstein,0.637,0.658,2,-5.775,0.0291,0.00918,0.00229,0.295,0.328,96.072,146922641,902864,
Rammstein,0.652,0.894,0,-5.145,0.0409,0.00404,0.00381,0.124,0.76,132.03,242422,1473,41
Rammstein,0.648,0.896,2,-4.254,0.041,0.00138,0.000819,0.0879,0.468,128.115,289463695,1333462,
Queen,0.563,0.865,5,-5.277,0.16,0.0472,0.000191,0.77,0.601,156.271,810347487,5235886,226737
Queen,0.933,0.528,5,-6.472,0.162,0.112,0.329,0.163,0.756,109.975,568678121,3713557,138150
Queen,0.392,0.402,0,-9.961,0.0536,0.288,0,0.243,0.228,143.883,1575428757,11351580,618868
Queen,0.671,0.711,2,-7.813,0.0478,0.422,0,0.104,0.466,113.809,218279630,1559392,50926
Queen,0.693,0.497,2,-7.316,0.119,0.679,0,0.258,0.473,81.308,918247,6042,102
Queen,0.599,0.762,0,-6.887,0.0423,0.714,4.43E-06,0.35,0.715,76.961,192579813,1091964,27153
Queen,0.795,0.433,4,-8.927,0.0324,0.0853,0.000284,0.0762,0.6,108.947,536167203,3815417,112115
Queen,0.535,0.65,10,-6.328,0.0554,0.379,0,0.14,0.61,117.188,259389082,1891810,98940
Queen,0.268,0.459,7,-6.948,0.0346,0.378,0,0.119,0.172,64.223,256806100,1847421,92742
Queen,0.744,0.502,5,-7.705,0.0359,0.179,0.000172,0.19,0.655,112.345,290456631,1524037,53269
Justin Timberlake,0.669,0.832,0,-5.721,0.0682,0.0106,0,0.0968,0.7,113.035,1632584281,6269442,180613
Justin Timberlake,0.967,0.583,7,-5.562,0.0789,0.0584,0,0.0519,0.964,117,266114452,1715168,41799
Justin Timberlake,0.574,0.512,5,-6.664,0.0503,0.234,0,0.0946,0.512,76.899,1102839661,5181690,171735
Justin Timberlake,0.892,0.714,4,-6.055,0.141,0.201,0.000234,0.0521,0.817,100.972,173156020,799194,27772
Justin Timberlake,0.624,0.654,8,-6.582,0.183,0.577,0,0.104,0.564,73.898,460641103,1999747,74284
Justin Timberlake,0.81,0.733,9,-6.338,0.0444,0.276,6.73E-06,0.288,0.9,125.975,26642126,315373,9132
Justin Timberlake,0.771,0.68,11,-5.881,0.224,0.277,1.18E-05,0.682,0.808,119.952,84573716,328288,13355
Justin Timberlake,0.687,0.723,7,-4.751,0.0709,0.122,0.00102,0.573,0.432,76,435957859,1859932,61623
Justin Timberlake,0.775,0.719,7,-6.212,0.0435,0.132,1.79E-06,0.0662,0.712,117.513,343329573,2121507,53822
Justin Timberlake,0.707,0.632,10,-7.031,0.0789,0.103,1.09E-05,0.0841,0.372,97.04,401909529,1644313,40220
Fall Out Boy,0.393,0.858,4,-2.868,0.0729,0.00359,0,0.102,0.56,176.042,425171944,4242889,129645
Fall Out Boy,0.459,0.891,10,-5.057,0.0623,0.00511,0,0.106,0.588,154.837,174862660,1145335,41611
Fall Out Boy,0.494,0.842,7,-4.784,0.0843,0.00579,0,0.122,0.574,162.011,131768464,777521,40958
Fall Out Boy,0.622,0.961,11,-3.198,0.154,0.00523,0,0.0854,0.449,114.452,148111000,863059,32357
Fall Out Boy,0.42,0.898,4,-5.51,0.0947,0.00105,0.000452,0.301,0.226,157.876,1533999,90996,5871
Fall Out Boy,0.616,0.868,2,-3.606,0.0699,0.00131,1.54E-06,0.671,0.475,108.016,307361182,2645502,101173
Fall Out Boy,0.661,0.723,5,-6.976,0.0566,0.179,1.23E-05,0.14,0.316,113.778,34352258,402701,6753
Fall Out Boy,0.558,0.924,9,-4.341,0.064,0.0271,3.32E-06,0.537,0.567,151.99,196216496,1618178,58477
Fall Out Boy,0.449,0.932,9,-5.314,0.101,0.000219,7.96E-05,0.106,0.424,158.031,1533999,90996,5871
Fall Out Boy,0.435,0.887,9,-4.07,0.0636,0.000747,0,0.0327,0.408,199.935,96613897,582713,22607
David Guetta,0.561,0.965,7,-3.673,0.0343,0.00383,7.07E-06,0.371,0.304,128.04,109497333,1237703,24431
David Guetta,0.601,0.713,4,-3.758,0.0449,0.0282,0,0.158,0.464,122.872,19985196,143452,2182
David Guetta,0.831,0.868,11,-5.282,0.0325,0.176,0,0.184,0.483,131.971,144696508,1327437,57072
David Guetta,0.604,0.788,0,-3.673,0.103,0.0678,0.153,0.127,0.301,126.06,1659258469,8318147,297000
David Guetta,0.621,0.989,10,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,17640675,333147,2478
David Guetta,0.626,0.864,8,-3.12,0.0378,0.0682,0,0.087,0.555,123.833,31405552,192652,2797
David Guetta,0.595,0.784,1,-4.878,0.102,0.216,0,0.0608,0.479,124.111,49458293,571529,40364
David Guetta,0.561,0.87,8,-6.103,0.343,0.0015,2.82E-06,0.246,0.498,129.98,493000042,2883214,74102
David Guetta,0.813,0.627,11,-5.018,0.0486,0.0771,0.000616,0.131,0.801,130.011,218805079,1043980,
David Guetta,0.707,0.43,7,-6.794,0.0306,0.786,0,0.119,0.771,119.104,283056,10409,449
Akon,0.939,0.742,5,-5.171,0.0467,0.321,0,0.107,0.924,118.978,998832484,7119506,183317
Akon,0.634,0.526,5,-7.881,0.0333,0.339,0,0.257,0.623,90.087,901283547,8233863,252516
Akon,0.798,0.443,2,-6.062,0.0403,0.244,0,0.326,0.354,125.232,523253468,3818195,105044
Akon,0.866,0.454,0,-9.383,0.0414,0.0373,1.49E-06,0.275,0.368,99.985,383723688,2876394,51369
Akon,0.742,0.879,0,-4.274,0.0328,0.0696,7.17E-06,0.0981,0.936,133.946,201142645,1699465,29610
Akon,0.832,0.87,8,-4.2,0.167,0.267,0,0.412,0.566,138.003,781002857,5239225,142644
Akon,0.665,0.73,11,-7.524,0.106,0.0808,3.84E-05,0.0661,0.718,173.839,379388,3138,162
Akon,0.833,0.568,7,-4.312,0.0847,0.0262,0,0.11,0.369,89.958,188212288,1115018,32948
Akon,0.875,0.69,10,-5.905,0.13,0.0362,3.81E-06,0.729,0.668,104.844,51305314,746126,14061
Akon,0.716,0.698,7,-6.456,0.239,0.102,0,0.0728,0.569,176.012,382592398,1915455,63429
Don Omar,0.817,0.714,4,-7.501,0.141,0.184,0.000132,0.042,0.714,94.001,139072268,706613,11674
Don Omar,0.4,0.915,0,-4.89,0.28,0.0846,0,0.0503,0.878,88.917,97277085,670489,8175
Don Omar,0.887,0.701,4,-5.892,0.0873,0.106,0.00948,0.0466,0.965,110.002,422346142,1432766,30113
Don Omar,0.801,0.839,1,-3.267,0.24,0.0206,7.65E-05,0.0946,0.792,170.011,127120546,697249,5319
Don Omar,0.788,0.873,7,-2.322,0.117,0.00607,0.00052,0.0908,0.703,91.981,52819,680,4
Don Omar,0.73,0.863,1,-5.082,0.154,0.0373,0,0.491,0.818,170.014,9554579,107830,716
Don Omar,0.831,0.818,2,-7.827,0.0825,0.0242,0.000336,0.0892,0.807,95.023,5354261,44086,1282
Don Omar,0.785,0.881,8,-4.205,0.0505,0.212,0,0.753,0.729,113.999,452974132,1859321,48025
Don Omar,0.772,0.83,7,-5.019,0.0599,0.016,0,0.0843,0.697,94.011,38138548,497699,14742
Don Omar,0.553,0.879,5,-4.519,0.361,0.425,0,0.292,0.757,86.657,85654604,656936,18791
Miguel,0.684,0.607,11,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001,112277699,979495,25506
Miguel,0.372,0.239,6,-11.314,0.0296,0.856,0.000175,0.168,0.127,113.451,9058608,133111,1417
Miguel,0.776,0.603,5,-5.696,0.0343,0.0728,6.25E-05,0.111,0.921,96.888,66626344,425095,12043
Miguel,0.674,0.506,6,-10.532,0.0434,0.173,0,0.0866,0.183,145.965,218178681,1500876,40042
Miguel,0.625,0.576,11,-5.693,0.175,0.0543,4.07E-05,0.187,0.235,179.063,171025904,1054516,32536
Miguel,0.461,0.653,6,-8.617,0.327,0.158,0,0.197,0.588,81.628,56455736,437035,8240
Miguel,0.529,0.894,2,-3.599,0.0412,0.308,5.38E-06,0.254,0.543,108.024,2849515,41519,818
Miguel,0.638,0.875,2,-6.222,0.0413,0.0239,0.0149,0.119,0.251,121.035,7955002,73481,1459
Miguel,0.689,0.505,0,-6.389,0.0933,0.158,0,0.138,0.312,99.017,109259730,812719,12931
Miguel,0.379,0.608,0,-7.011,0.134,0.00311,0.000614,0.248,0.241,81.822,142290084,669339,18265
TWICE,0.749,0.781,1,-3.265,0.0578,0.392,2.12E-06,0.086,0.606,125.09,50381801,1760260,269210
TWICE,0.772,0.907,3,-2.438,0.124,0.136,0,0.334,0.783,119.973,132108378,2951205,1395130
TWICE,0.808,0.903,9,-2.179,0.0729,0.0899,0,0.0816,0.922,120.044,346384506,6026700,756179
TWICE,0.697,0.874,5,-2.15,0.0449,0.0122,0,0.627,0.775,132.018,565262008,6056056,766457
TWICE,0.574,0.909,8,-1.573,0.0658,0.0987,0,0.264,0.569,169.966,697538531,6845818,638883
TWICE,0.657,0.88,10,-3.672,0.102,0.121,0,0.463,0.769,150.084,477671640,6364962,2316223
TWICE,0.702,0.692,10,-5.405,0.0539,0.0542,0,0.0877,0.419,144.896,25161087,729689,23359
TWICE,0.708,0.959,1,-1.338,0.0604,0.0296,0.00188,0.107,0.644,128.981,459290870,5042542,592245
TWICE,0.688,0.909,8,-1.992,0.0624,0.0474,1.35E-06,0.0674,0.702,97.097,261953361,4491524,1332709
TWICE,0.786,0.858,11,-3.74,0.0675,0.0487,0,0.126,0.649,112.999,138040342,3077113,294590
Logic,0.62,0.574,5,-7.788,0.0479,0.569,0,0.19,0.357,100.023,437707104,5446669,391614
Logic,0.694,0.759,10,-5.667,0.398,0.137,0,0.167,0.77,140.055,94198880,1974766,86862
Logic,0.737,0.854,3,-6.414,0.221,0.0475,0,0.0905,0.65,150.621,173626,2209,120
Logic,0.719,0.861,9,-3.245,0.177,0.0679,0,0.185,0.581,131.966,273583,17370,1352
Logic,0.667,0.741,1,-4.099,0.0378,0.0425,0,0.0761,0.422,149.908,61060332,1203148,49900
Logic,0.769,0.829,0,-5.228,0.0661,0.00948,6.65E-05,0.301,0.648,159.943,8942,369,15
Logic,0.824,0.584,10,-7.098,0.221,0.0718,0,0.106,0.219,139.965,50118552,481501,25955
Logic,0.712,0.891,2,-6.457,0.24,0.0557,0,0.134,0.799,170.13,34999581,422328,16984
Logic,0.885,0.94,1,-5.908,0.0913,0.161,0,0.0675,0.773,110.005,53636,672,56
Logic,0.597,0.856,10,-7.089,0.0431,0.209,0.0159,0.278,0.771,131.95,34431603,287029,10736
Nickelback,0.446,0.764,10,-5.042,0.033,0.00135,0,0.099,0.543,172.094,152555217,1208883,22745
Nickelback,0.766,0.725,9,-4.991,0.0369,0.0107,8.23E-05,0.0237,0.741,100.008,17704545,121142,4845
Nickelback,0.617,0.922,11,-3.474,0.0744,0.000247,0.388,0.363,0.6,132.059,22112114,131003,4799
Nickelback,0.518,0.797,6,-5.153,0.0309,0.000681,0,0.107,0.293,132.918,196582813,994862,34350
Nickelback,0.455,0.858,11,-5.659,0.0391,0.000616,0.000247,0.226,0.597,163.118,27383182,174897,3149
Nickelback,0.441,0.815,3,-4.088,0.0276,0.000731,0,0.414,0.522,164.007,186068653,901536,31115
Nickelback,0.616,0.91,0,-3.004,0.0386,0.0459,0,0.343,0.693,144.072,272556735,1218375,58754
Nickelback,0.515,0.876,8,-3.756,0.0292,0.000932,0.000166,0.136,0.385,145.916,69557395,540293,31707
Nickelback,0.485,0.911,3,-5.749,0.0355,8.67E-05,0,0.092,0.568,89.956,104909097,510474,18775
Nickelback,0.572,0.961,7,-3.089,0.0625,0.000734,0.021,0.207,0.818,76.998,452037,2627,157
RM,0.486,0.766,8,-5.821,0.0938,0.0282,0,0.123,0.417,154.992,46284905,3731000,437858
RM,0.831,0.721,11,-5.447,0.164,0.277,0,0.0403,0.443,124.007,14483104,1624984,80267
RM,0.507,0.706,8,-6.395,0.173,0.459,2.37E-06,0.163,0.403,92.828,3467970,173360,0
RM,0.786,0.583,11,-7.471,0.0371,0.168,0.000118,0.0828,0.674,114.487,318724,20017,461
RM,0.677,0.477,9,-8.237,0.208,0.0773,0,0.396,0.384,78.896,1841017,128272,0
RM,0.476,0.7,0,-5.569,0.276,0.429,0,0.157,0.625,85.114,2726569,194921,0
RM,0.756,0.692,8,-4.434,0.122,0.103,0,0.283,0.553,115.067,1683589,112803,0
